,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,month 1,accommodates,bathrooms,bedrooms,bed_type,review_scores_rating,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed,Hot_water,no_of_amenities
162,1.0,135.0,0.0,50,3,92,1757.0,1.06,3,0,273.0,2,1.0,0.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8
163,6.0,13.0,0.0,120,1,27,534.0,0.31,1,352,217.0,2,1.0,1.0,4.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,18
164,0.0,27.0,1.0,38,7,9,554.0,0.2,2,321,250.0,1,2.0,1.0,4.0,93.0,1.0,1.0,0.0,1.0,0.0,1.0,24
165,10.0,111.0,1.0,25,1,10,1343.0,0.13,1,0,194.0,2,1.5,1.0,4.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,10
166,9.0,132.0,0.0,89,4,0,0.0,0.0,1,55,241.0,4,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40
167,4.0,119.0,0.0,88,3,189,513.0,2.31,1,133,250.0,2,1.0,1.0,4.0,96.0,1.0,1.0,0.0,0.0,0.0,1.0,24
168,6.0,49.0,0.0,125,4,110,532.0,1.29,1,97,275.0,4,2.0,2.0,4.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,32
169,2.0,76.0,1.0,49,2,129,518.0,1.49,1,21,221.0,2,1.0,1.0,4.0,94.0,1.0,0.0,0.0,1.0,0.0,1.0,18
170,0.0,79.0,0.0,50,1,2,1078.0,0.1,1,0,193.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,22
171,5.0,103.0,0.0,100,5,0,0.0,0.0,1,282,213.0,4,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,39
172,0.0,72.0,1.0,35,3,5,549.0,1.17,1,316,222.0,1,1.0,1.0,4.0,92.0,0.0,1.0,0.0,1.0,0.0,1.0,27
173,4.0,18.0,0.0,70,3,22,522.0,0.28,1,15,237.0,2,1.0,1.0,4.0,99.0,1.0,1.0,0.0,0.0,0.0,1.0,27
174,1.0,134.0,0.0,195,3,7,502.0,0.46,1,0,249.0,5,2.0,3.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,22
175,1.0,32.0,0.0,150,2,0,0.0,0.0,1,0,259.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
176,0.0,51.0,1.0,200,7,31,503.0,0.35,1,323,167.0,2,1.0,1.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,1.0,35
177,4.0,74.0,0.0,165,3,245,501.0,2.82,1,295,198.0,5,1.0,1.0,4.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,29
178,1.0,32.0,1.0,55,2,0,0.0,0.0,1,26,258.0,2,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,13
179,4.0,2.0,1.0,35,1,161,500.0,1.9,1,326,265.0,1,1.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,0.0,1.0,22
180,0.0,89.0,1.0,51,1,7,523.0,0.09,2,291,233.0,1,0.0,1.0,4.0,83.0,1.0,0.0,0.0,1.0,0.0,1.0,13
181,5.0,101.0,1.0,35,2,189,510.0,2.17,1,64,172.0,2,1.0,1.0,4.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,13
182,4.0,119.0,1.0,45,3,195,521.0,2.48,1,129,257.0,3,1.0,1.0,4.0,94.0,1.0,1.0,1.0,1.0,0.0,1.0,22
183,0.0,72.0,0.0,60,30,16,564.0,0.24,1,276,181.0,2,1.0,1.0,4.0,93.0,1.0,1.0,0.0,1.0,0.0,1.0,19
184,9.0,88.0,1.0,45,2,29,503.0,0.39,1,328,190.0,2,0.5,1.0,4.0,96.0,1.0,1.0,1.0,1.0,0.0,1.0,40
185,4.0,121.0,0.0,75,1,413,500.0,4.78,2,107,211.0,4,1.0,2.0,4.0,96.0,1.0,1.0,1.0,1.0,0.0,1.0,45
186,4.0,74.0,0.0,69,60,195,564.0,2.32,1,339,223.0,2,1.0,1.0,4.0,94.0,1.0,1.0,1.0,1.0,0.0,1.0,22
187,1.0,53.0,0.0,45,2,6,1170.0,0.08,1,0,227.0,3,1.0,1.0,4.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,14
188,11.0,109.0,0.0,50,2,2,498.0,0.05,4,113,242.0,4,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,25
189,4.0,18.0,0.0,110,5,29,542.0,0.34,1,3,261.0,5,2.0,3.0,4.0,98.0,1.0,1.0,1.0,0.0,0.0,1.0,23
190,4.0,2.0,1.0,95,1,19,525.0,0.5,2,355,202.0,1,1.0,1.0,2.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,14
191,1.0,135.0,0.0,75,14,41,531.0,0.48,1,136,292.0,4,1.0,2.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,22
192,11.0,8.0,1.0,30,1,200,627.0,2.43,1,311,208.0,1,1.0,1.0,4.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,25
193,4.0,73.0,0.0,65,5,51,500.0,0.6,2,311,235.0,2,1.0,1.0,4.0,91.0,1.0,1.0,0.0,1.0,0.0,1.0,22
194,4.0,73.0,0.0,65,4,35,594.0,0.48,2,276,251.0,2,1.0,1.0,4.0,90.0,1.0,1.0,0.0,1.0,0.0,1.0,22
195,4.0,2.0,1.0,46,3,106,499.0,1.23,1,236,188.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,0.0,0.0,1.0,30
196,10.0,63.0,0.0,65,60,7,1551.0,0.09,1,104,265.0,8,2.5,4.0,4.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,18
197,1.0,32.0,1.0,28,1,130,510.0,1.56,3,93,240.0,3,1.0,1.0,4.0,96.0,1.0,0.0,1.0,1.0,0.0,1.0,28
198,0.0,129.0,0.0,30,60,18,562.0,0.23,1,221,212.0,1,1.0,1.0,4.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,9
199,10.0,110.0,0.0,49,60,62,548.0,0.76,1,220,198.0,2,1.0,1.0,4.0,93.0,1.0,1.0,1.0,1.0,0.0,1.0,26
200,1.0,134.0,0.0,55,60,7,1568.0,0.1,1,107,176.0,2,1.0,1.0,4.0,97.0,0.0,1.0,0.0,0.0,1.0,0.0,10
201,0.0,79.0,0.0,98,60,36,584.0,0.43,1,211,245.0,2,1.0,1.0,4.0,99.0,1.0,1.0,0.0,0.0,0.0,1.0,31
202,5.0,101.0,1.0,32,2,30,2309.0,0.35,1,251,259.0,2,1.0,1.0,4.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,9
203,3.0,66.0,0.0,55,2,15,548.0,0.26,1,345,208.0,4,1.0,1.0,4.0,92.0,0.0,1.0,1.0,0.0,0.0,0.0,15
204,4.0,18.0,0.0,39,120,42,1453.0,0.52,1,359,275.0,2,1.0,1.0,4.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,14
205,4.0,2.0,0.0,82,90,39,648.0,0.45,2,244,276.0,4,1.0,2.0,4.0,98.0,1.0,1.0,1.0,0.0,0.0,1.0,27
206,1.0,135.0,1.0,46,1,277,505.0,3.21,1,79,285.0,4,1.0,1.0,4.0,97.0,1.0,0.0,0.0,0.0,1.0,1.0,29
207,4.0,100.0,1.0,60,2,127,511.0,1.48,3,103,240.0,1,2.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,0.0,1.0,27
208,7.0,128.0,0.0,60,5,3,662.0,0.06,1,212,258.0,2,1.0,1.0,4.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,18
209,5.0,23.0,0.0,43,2,5,511.0,0.13,2,277,257.0,3,1.0,0.0,4.0,85.0,1.0,1.0,1.0,1.0,0.0,1.0,14
210,4.0,2.0,0.0,85,8,7,1173.0,0.09,1,307,211.0,4,1.0,2.0,4.0,89.0,0.0,1.0,1.0,0.0,0.0,0.0,7
211,6.0,98.0,0.0,60,3,373,503.0,4.38,2,91,164.0,2,1.0,1.0,4.0,96.0,0.0,0.0,1.0,0.0,0.0,1.0,19
212,6.0,95.0,1.0,58,4,80,665.0,0.96,1,271,218.0,2,1.0,1.0,4.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,15
213,4.0,18.0,1.0,55,90,101,582.0,1.19,2,191,225.0,2,1.0,1.0,4.0,96.0,1.0,1.0,1.0,1.0,0.0,1.0,23
214,1.0,32.0,1.0,30,1,55,614.0,0.67,3,27,218.0,2,1.0,1.0,4.0,97.0,1.0,0.0,1.0,1.0,0.0,1.0,22
215,5.0,102.0,1.0,31,3,146,520.0,4.33,3,0,283.0,2,1.0,1.0,4.0,92.0,1.0,0.0,1.0,1.0,0.0,1.0,15
216,3.0,12.0,1.0,35,5,16,619.0,0.2,2,159,231.0,1,2.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,34
217,4.0,73.0,0.0,45,2,105,522.0,1.37,1,232,244.0,2,1.0,1.0,4.0,79.0,1.0,1.0,1.0,0.0,0.0,1.0,17
218,1.0,32.0,0.0,100,4,42,535.0,0.53,1,274,252.0,2,2.0,1.0,4.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,15
219,9.0,133.0,0.0,95,5,0,0.0,0.0,2,304,149.0,4,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,20
220,9.0,133.0,0.0,95,5,1,679.0,0.16,2,272,253.0,4,1.0,1.0,4.0,80.0,1.0,1.0,1.0,1.0,0.0,1.0,20
221,4.0,74.0,0.0,63,2,73,512.0,1.02,6,251,223.0,4,1.0,0.0,4.0,87.0,0.0,1.0,1.0,0.0,0.0,1.0,19
222,4.0,74.0,0.0,175,2,24,522.0,0.55,1,362,183.0,5,1.0,1.0,4.0,93.0,1.0,1.0,1.0,1.0,0.0,1.0,58
223,4.0,18.0,0.0,130,1,179,523.0,2.31,2,44,286.0,5,1.0,2.0,4.0,90.0,1.0,1.0,1.0,0.0,0.0,1.0,34
224,4.0,18.0,0.0,120,1,150,522.0,1.9,2,81,180.0,8,1.0,2.0,4.0,94.0,1.0,1.0,1.0,0.0,0.0,1.0,19
225,11.0,50.0,0.0,64,2,69,499.0,1.53,1,325,230.0,4,1.0,2.0,4.0,87.0,1.0,1.0,1.0,0.0,0.0,1.0,20
226,10.0,110.0,0.0,55,90,163,758.0,1.92,4,304,269.0,3,1.0,1.0,4.0,93.0,1.0,1.0,1.0,0.0,0.0,1.0,29
227,10.0,111.0,1.0,29,1,62,508.0,0.73,1,349,180.0,3,1.0,1.0,4.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,9
228,4.0,100.0,0.0,150,3,104,525.0,1.27,1,302,196.0,6,1.0,3.0,4.0,90.0,1.0,1.0,1.0,1.0,0.0,1.0,31
229,6.0,94.0,0.0,76,2,32,514.0,0.42,2,311,163.0,4,1.0,1.0,4.0,83.0,0.0,1.0,1.0,1.0,0.0,1.0,17
230,4.0,100.0,0.0,79,2,67,526.0,0.92,2,291,222.0,4,1.0,1.0,4.0,89.0,0.0,1.0,1.0,1.0,0.0,1.0,18
231,7.0,125.0,0.0,23,30,3,520.0,0.05,2,0,254.0,2,0.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,31
232,7.0,125.0,0.0,19,30,6,1140.0,0.08,2,129,230.0,2,0.0,1.0,4.0,83.0,1.0,1.0,1.0,0.0,0.0,1.0,33
233,10.0,110.0,0.0,49,1,119,516.0,1.49,6,243,222.0,3,1.0,0.0,4.0,87.0,1.0,1.0,1.0,1.0,0.0,1.0,32
234,0.0,51.0,1.0,45,14,12,532.0,0.15,3,0,229.0,3,1.5,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,44
235,0.0,10.0,1.0,45,2,5,1335.0,0.12,1,0,222.0,3,1.0,1.0,4.0,92.0,1.0,1.0,1.0,0.0,0.0,0.0,15
236,6.0,49.0,0.0,91,3,148,518.0,1.78,1,311,246.0,2,1.0,1.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,37
237,10.0,110.0,0.0,69,2,114,527.0,1.49,1,211,249.0,4,1.0,1.0,4.0,94.0,1.0,1.0,1.0,1.0,0.0,1.0,28
238,0.0,27.0,0.0,70,90,44,541.0,0.56,1,270,222.0,6,1.0,2.0,4.0,89.0,0.0,1.0,1.0,0.0,1.0,0.0,12
239,5.0,101.0,0.0,55,4,3,1742.0,0.04,1,0,255.0,2,1.0,2.0,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,10
240,6.0,98.0,1.0,45,3,6,1892.0,0.08,4,310,247.0,1,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3
241,6.0,98.0,1.0,50,7,3,2800.0,0.04,4,310,226.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3
242,6.0,98.0,1.0,55,3,8,1168.0,0.1,4,279,227.0,2,1.0,1.0,4.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,5
243,0.0,89.0,0.0,93,3,14,557.0,0.26,4,236,238.0,6,2.0,2.0,4.0,86.0,1.0,1.0,1.0,1.0,0.0,1.0,20
244,1.0,32.0,1.0,175,2,94,593.0,1.13,2,158,205.0,8,1.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,0.0,1.0,25
245,6.0,98.0,1.0,95,3,14,520.0,0.18,4,319,247.0,4,1.0,1.0,4.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,5
246,10.0,111.0,0.0,52,3,28,515.0,0.36,2,0,228.0,3,1.0,1.0,4.0,94.0,0.0,1.0,0.0,1.0,0.0,1.0,14
247,10.0,69.0,0.0,59,3,18,521.0,0.32,1,309,221.0,4,1.0,1.0,4.0,99.0,0.0,1.0,1.0,0.0,0.0,0.0,14
248,0.0,89.0,0.0,58,3,4,1196.0,0.06,4,238,279.0,4,1.0,1.0,4.0,90.0,0.0,1.0,1.0,1.0,0.0,1.0,18
249,10.0,33.0,0.0,72,3,1,1107.0,0.05,4,283,240.0,6,1.0,2.0,4.0,80.0,1.0,1.0,0.0,1.0,0.0,1.0,16
250,4.0,119.0,0.0,95,3,7,511.0,0.65,4,211,301.0,6,1.5,2.0,4.0,97.0,1.0,1.0,0.0,1.0,0.0,1.0,25
251,8.0,45.0,1.0,40,1,26,513.0,0.34,1,322,234.0,2,1.0,1.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,26
252,1.0,135.0,0.0,55,1,30,547.0,0.36,1,35,280.0,4,1.0,2.0,4.0,93.0,1.0,1.0,0.0,0.0,0.0,1.0,24
253,4.0,17.0,0.0,79,2,51,520.0,0.6,1,308,252.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,15
254,1.0,53.0,0.0,56,60,2,1835.0,0.02,1,290,197.0,4,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,13
255,10.0,110.0,1.0,32,2,111,517.0,1.49,1,251,275.0,1,1.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,17
256,1.0,32.0,1.0,32,2,40,520.0,0.5,3,279,250.0,4,2.0,1.0,4.0,91.0,0.0,1.0,1.0,1.0,0.0,1.0,29
257,1.0,32.0,1.0,32,2,131,500.0,1.68,3,146,193.0,5,2.0,1.0,4.0,91.0,0.0,1.0,1.0,1.0,0.0,1.0,32
258,1.0,32.0,1.0,28,2,30,505.0,0.36,3,304,253.0,2,2.0,1.0,4.0,92.0,0.0,1.0,1.0,1.0,0.0,1.0,28
259,5.0,101.0,1.0,49,3,63,506.0,1.18,2,35,242.0,2,1.0,1.0,4.0,95.0,1.0,0.0,1.0,0.0,0.0,1.0,19
260,0.0,79.0,0.0,70,91,6,568.0,0.13,1,190,201.0,2,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,26
261,1.0,134.0,0.0,80,93,95,604.0,1.11,3,97,269.0,4,1.0,1.0,4.0,89.0,1.0,0.0,1.0,1.0,1.0,1.0,19
262,1.0,115.0,0.0,75,93,99,1422.0,1.2,3,305,272.0,3,1.0,2.0,4.0,87.0,1.0,0.0,0.0,1.0,1.0,1.0,19
263,1.0,32.0,0.0,55,3,112,499.0,1.45,1,44,240.0,4,1.0,0.0,4.0,87.0,1.0,1.0,1.0,0.0,0.0,1.0,21
264,1.0,118.0,0.0,65,3,79,498.0,0.95,1,254,238.0,5,1.0,2.0,4.0,89.0,1.0,1.0,1.0,1.0,0.0,1.0,33
265,1.0,135.0,0.0,96,2,142,520.0,2.83,1,244,296.0,6,1.0,2.0,4.0,92.0,0.0,1.0,1.0,1.0,0.0,1.0,14
266,10.0,63.0,0.0,51,3,35,499.0,0.47,2,275,260.0,6,2.0,2.0,4.0,93.0,1.0,1.0,1.0,1.0,0.0,1.0,21
267,1.0,118.0,1.0,33,1,74,499.0,0.97,1,355,262.0,1,1.0,1.0,4.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,20
268,9.0,1.0,0.0,59,2,69,507.0,0.95,3,219,271.0,2,1.0,2.0,4.0,92.0,0.0,1.0,1.0,1.0,0.0,1.0,17
269,6.0,98.0,0.0,99,2,113,542.0,1.37,1,91,208.0,3,2.0,0.0,4.0,94.0,1.0,1.0,0.0,0.0,0.0,1.0,21
270,6.0,98.0,1.0,49,2,201,510.0,2.51,1,13,207.0,2,1.5,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,0.0,13
271,4.0,100.0,0.0,148,5,66,516.0,0.78,1,124,298.0,2,1.5,1.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,24
272,5.0,22.0,0.0,55,1,37,513.0,0.67,1,295,227.0,4,1.0,1.0,4.0,98.0,1.0,1.0,1.0,1.0,0.0,1.0,22
273,1.0,32.0,0.0,69,5,9,1270.0,0.17,1,48,226.0,2,1.0,1.0,4.0,91.0,1.0,1.0,0.0,0.0,0.0,1.0,26
274,10.0,110.0,0.0,69,4,0,0.0,0.0,1,354,200.0,2,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
275,1.0,32.0,0.0,60,14,0,0.0,0.0,1,341,246.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12
276,1.0,32.0,0.0,55,3,72,513.0,0.85,4,220,210.0,2,1.0,1.0,4.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,53
277,4.0,100.0,1.0,60,2,129,554.0,1.55,3,97,228.0,1,2.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,0.0,20
278,10.0,110.0,1.0,29,58,0,0.0,0.0,1,310,268.0,1,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10
279,5.0,101.0,1.0,45,2,3,548.0,1.02,1,90,217.0,1,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,17
280,6.0,98.0,0.0,60,2,426,499.0,5.29,2,91,229.0,2,1.0,1.0,4.0,97.0,0.0,1.0,1.0,1.0,0.0,1.0,14
281,7.0,128.0,0.0,75,5,1,1690.0,0.03,2,364,232.0,6,1.0,2.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,6
282,1.0,53.0,1.0,60,1,4,981.0,0.07,14,285,265.0,4,1.0,1.0,4.0,85.0,0.0,1.0,1.0,1.0,0.0,0.0,17
283,1.0,53.0,1.0,19,1,1,1516.0,0.03,14,12,223.0,1,0.0,1.0,4.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,18
284,1.0,53.0,1.0,29,1,4,728.0,0.09,14,320,242.0,2,0.0,1.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0,16
285,1.0,53.0,1.0,29,1,1,1629.0,0.03,14,235,237.0,2,0.0,1.0,4.0,80.0,0.0,1.0,1.0,1.0,0.0,0.0,17
286,1.0,53.0,2.0,9,1,10,520.0,0.23,14,276,250.0,3,0.0,1.0,4.0,84.0,0.0,1.0,1.0,1.0,0.0,0.0,16
287,1.0,53.0,2.0,9,1,5,844.0,0.09,14,275,229.0,4,0.0,1.0,4.0,92.0,0.0,1.0,1.0,1.0,0.0,0.0,16
288,1.0,53.0,2.0,9,1,58,517.0,0.73,14,319,220.0,6,0.0,1.0,4.0,82.0,0.0,1.0,0.0,1.0,0.0,0.0,17
289,1.0,53.0,2.0,9,1,25,516.0,0.42,14,318,226.0,6,0.0,1.0,4.0,83.0,0.0,1.0,1.0,1.0,0.0,0.0,16
290,1.0,53.0,2.0,9,1,73,538.0,0.96,14,314,230.0,8,0.0,1.0,4.0,87.0,0.0,1.0,1.0,1.0,0.0,0.0,17
291,10.0,110.0,0.0,55,93,11,1188.0,0.14,1,66,190.0,2,1.0,1.0,3.0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,19
292,11.0,11.0,0.0,85,3,5,560.0,0.1,1,243,299.0,4,1.0,1.0,4.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,8
293,1.0,32.0,0.0,48,7,30,526.0,0.39,1,0,218.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,14
294,5.0,101.0,0.0,55,62,40,1421.0,0.51,1,322,290.0,5,1.0,1.0,4.0,96.0,1.0,0.0,1.0,0.0,0.0,0.0,18
295,4.0,18.0,0.0,129,2,89,592.0,1.11,1,0,240.0,3,1.0,1.0,4.0,98.0,1.0,0.0,1.0,0.0,0.0,1.0,16
296,6.0,49.0,0.0,69,2,42,502.0,0.74,1,94,264.0,4,1.0,2.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,1.0,57
297,11.0,8.0,0.0,46,3,16,533.0,0.33,1,158,230.0,4,1.5,2.0,4.0,93.0,1.0,1.0,1.0,0.0,0.0,1.0,43
298,1.0,32.0,0.0,55,3,56,503.0,0.75,4,268,282.0,2,1.0,1.0,4.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,54
299,5.0,103.0,0.0,53,5,14,605.0,0.21,1,311,244.0,4,1.0,1.0,4.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,18
300,1.0,118.0,0.0,65,1,2,600.0,0.49,1,0,256.0,4,1.0,1.0,4.0,80.0,1.0,1.0,1.0,1.0,0.0,1.0,22
301,6.0,49.0,0.0,89,3,166,515.0,1.98,1,316,226.0,3,1.0,1.0,4.0,92.0,0.0,0.0,1.0,1.0,0.0,1.0,20
302,4.0,18.0,0.0,70,5,58,561.0,0.74,1,7,249.0,2,1.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,18
303,1.0,134.0,1.0,43,3,202,511.0,2.6,2,99,217.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,24
304,0.0,42.0,0.0,125,3,64,507.0,0.84,1,296,217.0,8,2.5,2.0,4.0,96.0,1.0,1.0,1.0,0.0,0.0,1.0,27
305,4.0,121.0,0.0,61,4,6,590.0,0.1,2,0,231.0,4,1.0,1.0,4.0,90.0,1.0,1.0,1.0,1.0,0.0,1.0,19
306,4.0,121.0,0.0,64,62,18,867.0,0.23,2,37,216.0,4,1.0,1.0,4.0,93.0,0.0,1.0,1.0,0.0,0.0,0.0,13
307,6.0,94.0,0.0,60,3,126,932.0,1.57,1,0,154.0,2,0.0,1.0,4.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,8
308,4.0,2.0,0.0,65,3,28,1419.0,0.35,1,0,203.0,2,1.0,1.0,4.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,8
309,1.0,134.0,0.0,80,3,23,965.0,0.28,1,0,236.0,3,1.0,1.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,9
310,1.0,135.0,1.0,55,2,81,515.0,1.05,2,334,239.0,2,1.0,1.0,4.0,97.0,0.0,0.0,0.0,1.0,0.0,1.0,25
311,5.0,102.0,0.0,70,2,39,537.0,0.51,1,338,268.0,4,1.0,3.0,4.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,15
312,10.0,110.0,0.0,50,90,104,742.0,1.25,4,341,236.0,4,1.0,1.0,4.0,95.0,1.0,1.0,1.0,0.0,0.0,1.0,27
313,10.0,110.0,0.0,59,60,50,1431.0,0.6,4,314,284.0,4,1.0,2.0,4.0,91.0,1.0,1.0,1.0,0.0,1.0,0.0,17
314,5.0,101.0,0.0,65,3,67,597.0,0.81,2,0,260.0,5,1.5,3.0,4.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,6
315,5.0,101.0,1.0,40,20,4,1370.0,0.06,1,250,260.0,1,1.0,1.0,2.0,87.0,1.0,1.0,1.0,0.0,0.0,1.0,22
316,4.0,18.0,1.0,76,2,42,519.0,0.52,1,365,217.0,2,1.0,2.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,14
317,1.0,118.0,0.0,45,270,86,1347.0,1.03,1,190,176.0,3,1.0,2.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,14
318,6.0,94.0,0.0,60,14,0,0.0,0.0,1,0,245.0,3,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10
319,0.0,51.0,1.0,29,3,0,0.0,0.0,1,0,272.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
320,0.0,106.0,0.0,34,30,15,1386.0,0.23,3,280,239.0,2,1.0,1.0,4.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,8
321,0.0,106.0,0.0,50,3,18,582.0,0.23,3,0,289.0,2,1.0,1.0,4.0,82.0,0.0,1.0,0.0,0.0,0.0,1.0,11
322,0.0,106.0,0.0,34,30,18,581.0,0.27,3,249,230.0,2,1.0,1.0,4.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,8
323,1.0,115.0,0.0,75,1,3,1486.0,0.08,1,0,221.0,4,1.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,10
324,5.0,101.0,1.0,65,5,8,570.0,0.1,1,61,207.0,2,1.0,1.0,4.0,97.0,1.0,0.0,1.0,0.0,0.0,1.0,15
325,0.0,57.0,1.0,80,60,18,998.0,0.28,1,3,281.0,4,1.0,1.0,4.0,84.0,0.0,1.0,1.0,0.0,0.0,0.0,8
326,4.0,18.0,0.0,120,4,10,2014.0,0.14,1,0,286.0,5,2.0,2.0,4.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,12
327,6.0,98.0,1.0,50,1,498,510.0,6.29,3,242,212.0,2,1.0,1.0,4.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,22
328,5.0,105.0,1.0,54,3,27,513.0,0.91,1,119,237.0,3,1.0,1.0,4.0,96.0,0.0,0.0,1.0,1.0,1.0,1.0,10
329,1.0,32.0,1.0,29,2,21,1036.0,0.27,2,227,216.0,4,1.0,1.0,4.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,9
330,10.0,111.0,0.0,30,10,17,542.0,0.22,2,325,214.0,2,1.0,1.0,4.0,93.0,1.0,1.0,0.0,1.0,0.0,1.0,29
331,1.0,118.0,0.0,40,85,15,594.0,0.29,1,119,235.0,5,1.0,3.0,4.0,85.0,1.0,1.0,0.0,1.0,0.0,1.0,24
332,6.0,97.0,0.0,64,2,57,1234.0,0.77,2,0,257.0,2,1.0,1.0,4.0,96.0,0.0,1.0,1.0,0.0,0.0,0.0,7
333,10.0,110.0,0.0,55,90,109,744.0,1.32,4,108,247.0,4,1.0,1.0,4.0,93.0,1.0,1.0,1.0,0.0,0.0,1.0,26
